;Model;N;density;p;instance;gapUL;gapBUL;gapUBL;gapBUR;CPU;objU;objL;objR;Best objU;Best objL;optimality;Nodes explored
0;1;30;1;15;1;0.0;63.87;0.0;27.35;126.24177932739258;8.21;8.21;3.64;5.01;8.21;1;1164.0
1;2;30;1;15;1;0.0;63.87;0.0;27.35;118.38465690612793;8.21;8.21;3.64;5.01;8.21;1;1379.0
2;3;30;1;15;1;0.0;63.87;0.0;22.75;360.4551773071289;8.21;8.21;3.87;5.01;8.21;1;3639.0
3;4;30;1;15;1;0.0;63.87;0.0;27.35;335.42192649841314;8.21;8.21;3.64;5.01;8.21;1;7935.0
4;5;30;1;15;1;0.0;63.87;0.0;27.35;180.9217643737793;8.21;8.21;3.64;5.01;8.21;1;2443.0
5;6;30;1;15;1;0.0;63.87;0.0;8.38;4.504690170288086;8.21;8.21;5.43;5.01;8.21;1;1495.0
6;7;30;1;15;1;0.0;63.87;0.0;8.38;6.3761653900146475;8.21;8.21;5.43;5.01;8.21;1;173.0
7;8;30;1;15;1;0.0;63.87;0.0;10.58;5.064706802368164;8.21;8.21;5.54;5.01;8.21;1;1.0
8;1;30;1;15;2;0.0;62.52;0.0;30.4;180.95288848876956;9.41;9.41;4.03;5.79;9.41;1;17801.0
9;2;30;1;15;2;0.0;62.52;0.0;30.4;161.19599151611328;9.41;9.41;4.03;5.79;9.41;1;2208.0
10;3;30;1;15;2;0.0;62.52;0.0;26.6;140.53530311584473;9.41;9.41;4.25;5.79;9.41;1;1164.0
11;4;30;1;15;2;0.0;62.52;0.0;30.4;621.0460987091063;9.41;9.41;4.03;5.79;9.41;1;88749.0
12;5;30;1;15;2;0.0;62.52;0.0;30.4;167.6958236694336;9.41;9.41;4.03;5.79;9.41;1;2650.0
13;6;30;1;15;2;0.0;62.52;0.0;1.9;3.0624065399169917;9.41;9.41;5.68;5.79;9.41;1;1.0
14;7;30;1;15;2;0.0;62.52;0.0;1.9;2.2030601501464844;9.41;9.41;5.68;5.79;9.41;1;1.0
15;8;30;1;15;2;0.0;62.52;0.0;1.04;2.0481109619140625;9.41;9.41;5.85;5.79;9.41;1;1.0
16;1;30;1;15;3;0.0;64.95;0.0;13.52;88.61561393737793;9.27;9.27;4.86;5.62;9.27;1;1436.0
17;2;30;1;15;3;0.0;64.95;0.0;13.52;128.5325698852539;9.27;9.27;4.86;5.62;9.27;1;1716.0
18;3;30;1;15;3;0.0;64.95;0.0;11.39;119.2121238708496;9.27;9.27;4.98;5.62;9.27;1;2384.0
19;4;30;1;15;3;0.0;64.95;0.0;13.52;755.4928245544434;9.27;9.27;4.86;5.62;9.27;1;15349.0
20;5;30;1;15;3;0.0;64.95;0.0;13.52;205.5406379699707;9.27;9.27;4.86;5.62;9.27;1;2949.0
21;6;30;1;15;3;0.0;64.95;0.0;28.11;2.9374103546142583;9.27;9.27;7.2;5.62;9.27;1;1.0
22;7;30;1;15;3;0.0;64.95;0.0;28.11;2.703044891357422;9.27;9.27;7.2;5.62;9.27;1;327.0
23;8;30;1;15;3;0.0;64.95;0.0;30.25;2.312307357788086;9.27;9.27;7.32;5.62;9.27;1;4.0
24;1;30;1;15;4;0.0;72.46;0.0;29.69;212.71570014953613;11.21;11.21;4.57;6.5;11.21;1;24730.0
25;2;30;1;15;4;0.0;72.46;0.0;29.69;249.25556182861328;11.21;11.21;4.57;6.5;11.21;1;3291.0
26;3;30;1;15;4;0.0;72.46;0.0;27.85;246.2152366638184;11.21;11.21;4.69;6.5;11.21;1;3797.0
27;4;30;1;15;4;0.0;72.46;0.0;29.69;723.3242702484131;11.21;11.21;4.57;6.5;11.21;1;75164.0
28;5;30;1;15;4;0.0;72.46;0.0;29.69;439.9625587463379;11.21;11.21;4.57;6.5;11.21;1;4852.0
29;6;30;1;15;4;0.0;72.46;0.0;0.77;24.099687576293945;11.21;11.21;6.55;6.5;11.21;1;19452.0
30;7;30;1;15;4;0.0;72.46;0.0;0.77;5.264299392700195;11.21;11.21;6.55;6.5;11.21;1;997.0
31;8;30;1;15;4;0.0;72.46;0.0;3.23;4.298126220703125;11.21;11.21;6.71;6.5;11.21;1;431.0
32;1;30;1;15;5;0.0;61.18;0.0;28.25;176.8446178436279;10.67;10.67;4.75;6.62;10.67;1;9214.0
33;2;30;1;15;5;0.0;61.18;0.0;28.25;277.32943534851074;10.67;10.67;4.75;6.62;10.67;1;3576.0
34;3;30;1;15;5;0.0;61.18;0.0;26.74;308.24054718017584;10.67;10.67;4.85;6.62;10.67;1;2382.0
35;4;30;1;15;5;0.0;61.18;0.0;28.25;391.11679458618164;10.67;10.67;4.75;6.62;10.67;1;15851.0
36;5;30;1;15;5;0.0;61.18;0.0;28.25;258.6792278289795;10.67;10.67;4.75;6.62;10.67;1;3288.0
37;6;30;1;15;5;0.0;61.18;0.0;5.29;9.063697814941406;10.67;10.67;6.97;6.62;10.67;1;6803.0
38;7;30;1;15;5;0.0;61.18;0.0;5.29;4.718976974487305;10.67;10.67;6.97;6.62;10.67;1;594.0
39;8;30;1;15;5;0.0;61.18;0.0;7.25;4.643821716308594;10.67;10.67;7.1;6.62;10.67;1;95.0
