1;1;116.70687866210938;6.791666666666666;6.791666666666665;4.850000000000001;1;539.0
1;2;623.4006958007812;6.791666666666667;6.791666666666667;4.849999999999998;1;2552.0
2;1;402.57806968688965;7.35;7.35;5.16666666666667;1;2779.0
2;2;815.5792903900146;7.3500000000000005;7.3500000000000005;5.166666666666667;1;5471.0
3;1;243.87585639953613;6.7;6.7;3.983333333333333;1;1272.0
3;2;920.6305351257324;6.7;6.699999999999998;3.9833333333333334;1;8440.0
4;1;272.38581466674805;6.216666666666667;6.216666666666667;3.8333333333333317;1;5019.0
4;2;1004.5896015167236;6.216666666666667;6.216666666666667;3.8333333333333326;1;8982.0
5;1;545.7543411254883;8.191666666666666;8.191666666666666;5.275000000000003;1;3360.0
5;2;1893.9876804351807;8.191666666666666;8.191666666666666;5.275000000000002;1;12504.0
