1;1;1117.9935302734375;4.780701754385965;4.780701754385964;3.385964912280701;1;562.0
1;2;2195.0282135009766;4.780701754385966;4.780701754385966;3.385964912280702;1;3046.0
2;1;1604.025899887085;4.929824561403509;4.9298245614035086;3.1688596491228065;1;2846.0
2;2;2398.1937580108643;4.929824561403509;4.929824561403508;3.1688596491228087;1;2269.0
3;1;494.528621673584;4.519298245614035;4.519298245614035;3.2429824561403535;1;748.0
3;2;1430.5526657104492;4.519298196570561;4.519298196515463;3.2429824561403495;1;3572.0
4;1;986.5012969970703;3.898245614035087;3.898245614035087;3.0269005847953183;1;354.0
4;2;669.4739685058594;3.898245614035088;3.898245614035088;3.0269005847953236;1;4652.0
5;1;259.712610244751;5.2105263157894735;5.210526315789473;4.035526315789476;1;31.0
5;2;1072.299108505249;5.210526315789474;5.210526315789474;4.0355263157894745;1;2569.0
