1;1;3600.0767555236816;7.665454545454545;7.609090909090909;4.474545454545454;0;10669.0
1;2;3600.403066635132;8.05090909090909;6.9781818181818185;4.474545454545455;0;2491.0
2;1;1057.9673709869385;6.241818181818182;6.241818181818182;4.612857142857146;1;5523.0
2;2;2518.837640762329;6.241818181818182;6.241818181818181;4.612857142857146;1;3707.0
3;1;2378.2921047210693;6.912727272727274;6.912727272727273;4.193535353535352;1;3530.0
3;2;3600.166316986084;7.218181818181819;6.825454545454545;4.193535353535351;0;4540.0
4;1;2062.575952529907;7.16;7.16;4.3836363636363656;1;2618.0
4;2;3600.082363128662;7.3090909090909095;6.829090909090909;4.383636363636365;0;1484.0
5;1;2187.820869445801;7.056363636363637;7.056363636363637;4.7077272727272685;1;1819.0
5;2;3600.131206512451;7.125454545454545;7.047272727272727;4.707727272727263;0;8257.0
