1;1;3600.019540786743;11.28888888888889;6.154761904761905;6.154761904761905;0;NO;1977;
1;2;3600.2872066497803;7.850000000000005;3.1500000000000017;6.154761904761904;0;542263.0;63402;
2;1;3600.0255522727966;13.216666666666667;8.30277777777778;8.30277777777778;0;NO;1857;
2;2;3600.3709392547607;10.12777777777778;3.850000000000001;8.30277777777778;0;757916.0;44388;
3;1;3600.017555475235;11.472222222222221;7.38333333333333;7.38333333333333;0;NO;1977;
3;2;3600.2866230010986;10.327777777777769;2.850000000000001;7.383333333333333;0;576935.0;48132;
4;1;3600.0307445526123;10.483333333333333;6.712962962962963;6.712962962962963;0;NO;1937;
4;2;3600.130968093872;8.811111111111115;2.8833333333333346;6.712962962962965;0;540357.0;49981;
5;1;3600.0268399715424;17.92222222222222;10.10111111111111;10.10111111111111;0;NO;1734;
5;2;3600.182699203491;14.322222222222242;4.6;10.10111111111111;0;602592.0;46319;
