1;1;3600.0194296836853;13.9;9.33333333333333;9.33333333333333;0;NO;1753;
1;2;438.176794052124;12.949998250000004;12.949998250000002;9.333333333333334;1;695039.0;9576;
2;1;3600.0137181282043;23.3;16.788888888888884;16.788888888888884;0;NO;1545;
2;2;1855.6055145263672;20.450000000000003;20.45;16.78888888888889;1;1409457.0;15272;
3;1;3600.0124311447144;10.6;8.820833333333333;8.820833333333333;0;NO;1615;
3;2;284.6111888885498;10.600000000000001;10.600000000000001;8.82083333333333;1;439318.0;6689;
4;1;3600.021180868149;13.75;9.730000000000002;9.730000000000002;0;NO;1511;
4;2;896.6207103729248;13.749996099999994;13.749996099999992;9.730000000000004;1;1016595.0;11160;
5;1;3600.016307115555;17.35;11.134999999999998;11.134999999999998;0;NO;1478;
5;2;443.14906120300293;12.69999999999998;12.699999999999978;11.135;1;641413.0;8990;
