1;1;3600.0345466136932;11.633333333333333;5.797685185185189;5.797685185185189;0;NO;1333;
1;2;3600.3968353271484;7.566666666666666;3.3000000000000025;5.797685185185184;0;553194.0;26347;
2;1;3600.0291543006897;10.755555555555555;5.618518518518517;5.618518518518517;0;NO;1284;
2;2;3600.299440383911;8.833333333333336;2.833333333333338;5.618518518518521;0;404849.0;25873;
3;1;3600.025164604187;7.433333333333334;5.241666666666664;5.241666666666664;0;NO;1547;
3;2;3600.4580516815186;6.900000000000007;2.6333333333333346;5.241666666666666;0;426902.0;25415;
4;1;3600.037490606308;7.611111111111111;5.727777777777776;5.727777777777776;0;NO;1435;
4;2;3600.3147926330566;7.544444444444444;2.5000000000000027;5.727777777777776;0;378701.0;25815;
5;1;3600.046572446823;13.188888888888886;6.437037037037038;6.437037037037038;0;NO;1220;
5;2;3600.556909561157;10.700000000000006;3.477777777777779;6.437037037037037;0;405500.0;25877;
