1;1;3600.05717086792;10.48;5.443333333333328;5.443333333333328;0;NO;822;
1;2;3600.7082805633545;9.179999999999547;2.5150000000000023;5.443333333333332;0;183416.0;25496;
2;1;3600.090973377228;12.093333333333334;5.055185185185187;5.055185185185187;0;NO;885;
2;2;3600.978126525879;9.480000000000008;2.216250000000003;5.055185185185184;0;211044.0;22818;
3;1;3600.0391359329224;8.893333333333334;4.499629629629628;4.499629629629628;0;NO;670;
3;2;3600.3389205932617;7.753333333333352;2.022500000000001;4.499629629629632;0;224313.0;22946;
4;1;3600.090256690979;8.513333333333334;4.309999999999998;4.309999999999998;0;NO;756;
4;2;3600.753049850464;7.539999999999995;2.0200000000000014;4.3100000000000005;0;182754.0;27418;
5;1;3600.0425350666046;8.373333333333333;4.866666666666662;4.866666666666662;0;NO;929;
5;2;3600.989908218384;7.15333333333335;2.2800000000000016;4.866666666666668;0;191450.0;25222;
