1;1;3600.038778781891;11.275;5.464583333333327;5.464583333333327;0;NO;1695;
1;2;3600.849105834961;10.191666666666679;2.5999999999999996;5.4645833333333345;0;234917.0;27454;
2;1;3600.0471692085266;10.633333333333333;5.795;5.795;0;NO;1112;
2;2;3600.657995223999;10.175000000000013;2.8749999999999973;5.795;0;235422.0;22158;
3;1;3600.054923772812;9.116666666666667;4.938888888888888;4.938888888888888;0;NO;1325;
3;2;3600.4097290039062;8.766666666666413;2.2749999999999995;4.9388888888888856;0;297870.0;20649;
4;1;3600.0307443141937;9.191666666666666;4.867361111111112;4.867361111111112;0;NO;1606;
4;2;3601.023597717285;8.558333333333342;2.199999999999997;4.86736111111111;0;263057.0;22421;
5;1;3600.028964996338;12.5;6.218402777777778;6.218402777777778;0;NO;1040;
5;2;3600.3334369659424;11.29166666666639;2.824999999999999;6.21840277777778;0;308200.0;22915;
