1;1;3600.035759449005;20.0;10.09855072463768;10.09855072463768;0;NO;1026;
1;2;3600.200662612915;18.30000000000001;7.5666666666666575;10.098550724637674;0;953699.0;14874;
2;1;3600.0486536026;15.2;10.161111111111115;10.161111111111115;0;NO;1123;
2;2;3600.2972412109375;15.199999999999884;6.822222222222203;10.16111111111111;0;790073.0;16560;
3;1;3600.0459504127502;14.266666666666666;9.505387205387203;9.505387205387203;0;NO;1022;
3;2;3600.229179382324;12.833333333333334;6.83333333333333;9.505387205387208;0;826676.0;16712;
4;1;3600.0277984142303;12.266666666666666;9.195370370370364;9.195370370370364;0;NO;1136;
4;2;3600.2187366485596;12.266660133334275;6.716666666666656;9.195370370370373;0;838310.0;17891;
5;1;3600.0260891914368;15.8;9.166666666666666;9.166666666666666;0;NO;1057;
5;2;3600.1774559020996;13.133333333333326;6.7888888888888825;9.166666666666671;0;830553.0;16595;
