1;1;3600.193587779999;8.38095238095238;4.324761904761903;4.324761904761903;0;NO;524;
1;2;3601.286123275757;7.16666666666664;1.2000000000000008;4.3247619047619015;0;229855.0;15882;
2;1;3600.222983121872;11.019047619047619;4.868253968253965;4.868253968253965;0;NO;458;
2;2;3600.7141819000244;7.9428571428568295;1.266666666666667;4.868253968253967;0;261029.0;13155;
3;1;3600.0983743667603;10.304761904761904;5.392857142857141;5.392857142857141;0;NO;442;
3;2;3600.59672164917;7.504761904761902;1.7333333333333332;5.3928571428571415;0;244777.0;13722;
4;1;3600.286200284958;10.090476190476188;5.283333333333332;5.283333333333332;0;NO;373;
4;2;3600.420129776001;9.280952380952394;1.3444444444444443;5.283333333333334;0;173242.0;19635;
5;1;3600.095041036606;9.69047619047619;5.263690476190475;5.263690476190475;0;NO;400;
5;2;3600.613754272461;9.14285714285712;1.3666666666666674;5.263690476190477;0;225782.0;12803;
