1;1;3600.5981538295746;14.100000000000001;6.67974537037037;6.67974537037037;0;NO;71;
1;2;3605.3194484710693;14.930555555555012;4.0181818181818185;6.679745370370373;0;30318.0;175;
2;1;3600.672719478607;18.055555555555557;7.566468253968254;7.566468253968254;0;NO;68;
2;2;3600.3520107269287;19.69166666666645;4.400000000000002;7.566468253968256;0;40701.0;192;
3;1;3600.604278087616;12.625;6.268904320987653;6.268904320987653;0;NO;74;
3;2;3600.526149749756;12.330555555555437;3.6500000000000017;6.2689043209876525;0;85055.0;351;
4;1;3600.973657131195;8.394444444444444;5.57986111111111;5.57986111111111;0;NO;94;
4;2;3600.3052768707275;9.036111111111119;2.999999999999999;5.579861111111112;0;96579.0;1436;
5;1;3600.3251321315765;15.372222222222222;7.231944444444445;7.231944444444445;0;NO;84;
5;2;3600.269914627075;13.974999999999994;4.075000000000005;7.231944444444444;0;62807.0;451;
