1;1;3600.0630531311035;12.583333333333332;6.154761904761905;6.154761904761905;0;NO;948;
1;2;3600.485013961792;10.333333333333334;2.6;6.154761904761906;0;428136.0;25365;
2;1;3600.028486967087;13.511111111111111;8.302777777777775;8.302777777777775;0;NO;778;
2;2;3600.4177322387695;10.82777777777762;3.15;8.302777777777777;0;521481.0;22445;
3;1;3600.0237605571747;12.483333333333333;7.383333333333334;7.383333333333334;0;NO;939;
3;2;3600.303346633911;11.116666666666662;2.333333333333334;7.3833333333333355;0;452806.0;22559;
4;1;3600.0364315509796;10.716666666666667;6.712962962962965;6.712962962962965;0;NO;1009;
4;2;3600.4913368225098;9.794444444444435;2.4;6.712962962962963;0;440462.0;26778;
5;1;3600.0387783050537;18.216666666666665;10.101111111111107;10.101111111111107;0;NO;806;
5;2;3601.015079498291;15.516666666666552;3.85;10.10111111111111;0;435619.0;20755;
