1;1;3600.153842687607;11.655555555555555;5.797685185185183;5.797685185185183;0;NO;223;
1;2;3600.7696990966797;9.67777777777778;2.8000000000000007;5.7976851851851885;0;291985.0;6420;
2;1;3600.176629304886;10.755555555555555;5.618518518518517;5.618518518518517;0;NO;333;
2;2;3600.4046211242676;9.944444444444434;2.5410256410256413;5.618518518518518;0;251393.0;6110;
3;1;3600.079800605774;7.888888888888889;5.2416666666666645;5.2416666666666645;0;NO;339;
3;2;3600.2701892852783;7.8444444444444485;2.350000000000001;5.2416666666666645;0;266273.0;4505;
4;1;3600.107073545456;8.911111111111111;5.727777777777775;5.727777777777775;0;NO;361;
4;2;3600.1760959625244;7.611111111111115;2.2;5.727777777777777;0;341268.0;6450;
5;1;3600.1056270599365;16.38888888888889;6.437037037037031;6.437037037037031;0;NO;281;
5;2;3600.809425354004;12.7888888888889;3.2000000000000006;6.437037037037031;0;296534.0;7228;
