1;1;3600.0852653980255;24.4;10.098550724637677;10.098550724637677;0;NO;115;
1;2;3600.513006210327;18.399991648989605;6.833333333333335;10.098550724637677;0;353081.0;2339;
2;1;3600.159729242325;15.833333333333332;10.16111111111111;10.16111111111111;0;NO;140;
2;2;3600.608829498291;15.833324166666582;6.066666666666671;10.161111111111108;0;272867.0;2508;
3;1;3600.1408331394196;14.266666666666666;9.5053872053872;9.5053872053872;0;NO;111;
3;2;3600.1380825042725;14.266666224747482;6.200000000000001;9.505387205387201;0;356879.0;2467;
4;1;3600.1017026901245;17.333333333333332;9.195370370370364;9.195370370370364;0;NO;156;
4;2;3600.5564346313477;12.266666633245038;6.066666666666669;9.195370370370368;0;312182.0;3995;
5;1;3600.1376996040344;18.7;9.166666666666659;9.166666666666659;0;NO;132;
5;2;3600.4146156311035;14.299999999999997;6.083333333333334;9.16666666666666;0;279366.0;2166;
