1;1;3.0647106170654297;1.9999999999999998;1.9999999999999998;1.7222222222222219;1;1.0
1;2;148.55125045776367;4.933333333333334;4.933333333333333;2.477777777777779;1;5338.0
1;3;86.50861167907715;4.933333333333334;4.933333333333333;2.57925925925926;1;3819.0
1;4;83.48113059997559;4.933333333333334;4.933333333333333;2.4777777777777774;1;2384.0
1;5;3600.152687072754;4.933333333333333;4.911111111111584;2.4777777777777774;0;1031312.0
1;6;3.4373950958251953;4.933333333333334;4.933333333333333;3.1333333333333346;1;1.0
1;7;2.531156539916992;4.933333333333334;4.933333333333334;3.1333333333333346;1;1.0
1;8;1.953073501586914;4.933333333333333;4.933333333333333;3.2464197530864225;1;1.0
2;1;3.499898910522461;1.4444444444444446;1.4444444444444442;1.4444444444444444;1;1.0
2;2;102.31130981445312;5.011111111111111;5.011111111111111;2.650000000000001;1;322.0
2;3;145.21600341796875;5.011111111111111;5.011111111111111;2.680617283950618;1;2643.0
2;4;154.25568962097168;5.011111111111111;5.011111111111111;2.6500000000000012;1;880.0
2;5;3600.325185775757;5.011111111111111;4.95555555555573;2.6500000000000026;0;200611.0
2;6;7.157575607299805;5.011111111111111;5.011111111111111;3.5888888888888903;1;1.0
2;7;1.7368946075439453;5.011111111111111;5.011111111111111;3.58888888888889;1;1.0
2;8;2.0347366333007812;5.011111111111111;5.011111111111111;3.654038927284543;1;1.0
3;1;4.373996734619141;1.8888888888888888;1.8888888888888888;1.5000000000000002;1;1.0
3;2;188.0025634765625;4.877777777777778;4.877777777777778;2.5611111111111113;1;9151.0
3;3;76.87446403503418;4.877777777777778;4.877777777777777;2.622222222222222;1;2339.0
3;4;112.90467643737793;4.877777777777778;4.877777777777777;2.561111111111112;1;2640.0
3;5;3600.076234817505;4.877777777777777;4.766666666666888;2.561111111111112;0;297310.0
3;6;2.046812057495117;4.877777777777778;4.877777777777778;3.377777777777779;1;1.0
3;7;1.0155887603759766;4.877777777777778;4.877777777777778;3.377777777777779;1;1.0
3;8;1.1249713897705078;4.877777777777778;4.877777777777778;3.505312803440147;1;1.0
4;1;2.7030506134033203;2.4444444444444446;2.4444444444444446;1.9444444444444442;1;1.0
4;2;175.20853424072266;5.677777777777778;5.677777777777777;3.000000000000001;1;4660.0
4;3;242.14913177490234;5.677777666664112;5.677777666664112;3.08888888888889;1;5958.0
4;4;220.0475311279297;5.677777777777778;5.677777777777777;3.000000000000001;1;6933.0
4;5;3600.1661415100098;5.677777777777777;5.544444444444481;3.000000000000001;0;175534.0
4;6;3.1874027252197266;5.677777777777778;5.677777777777777;3.8222222222222237;1;5.0
4;7;1.9218196868896484;5.677777777777778;5.677777777777778;3.8222222222222237;1;1.0
4;8;2.7030372619628906;5.677777777777778;5.677777777777778;3.8222222222222233;1;1.0
5;1;3.3297290802001953;2.2222222222222223;2.2222222222222223;1.9444444444444442;1;1.0
5;2;200.8440341949463;5.888888888888888;5.888888888888888;3.416666666666667;1;8087.0
5;3;305.6418743133545;5.888888888888889;5.888888888888889;3.416666666666667;1;2474.0
5;4;302.8618869781494;5.888888888888889;5.888888888888888;3.416666666666667;1;1889.0
5;5;3600.0514430999756;5.888888888888889;5.6333333333351545;3.416666666666667;0;277774.0
5;6;3.4530200958251953;5.888888888888888;5.888888888888888;4.622222222222221;1;1.0
5;7;7.238594055175781;5.888888888888888;5.888888888888888;4.622222222222222;1;193.0
5;8;6.376482009887695;5.888888888888888;5.888888888888888;4.622222222222221;1;1.0
